usage_id,customer_id,call_minutes,data_used_gb,sms_count,usage_date
5813,6720,107.07,17.97,472,2024-06-11
5814,2447,207.39,44.91,328,2024-07-12
5815,2686,268.99,55.71,409,2024-10-31
5816,5351,84.56,76.99,246,2024-05-13
5817,7926,200.19,39.52,298,2024-05-17
5818,3619,89.78,90.28,455,2024-06-06
5819,2794,316.32,84.86,121,2024-10-07
5820,2385,427.78,64.14,19,2025-01-20
5821,9189,413.89,57.1,121,2024-05-13
5822,7115,44.33,10.72,235,2024-12-03
5823,741,142.42,46.48,310,2024-08-06
5824,5949,139.98,98.67,455,2024-09-17
5825,2394,347.44,24.71,396,2024-09-09
5826,347,298.79,81.79,407,2024-05-23
5827,8352,35.47,52.87,171,2025-03-24
5828,1740,316.2,8.68,474,2024-10-13
5829,1431,465.23,96.66,198,2024-07-03
5830,6371,108.33,41.84,350,2025-01-19
5831,8968,485.16,35.69,410,2024-08-16
5832,810,44.42,22.94,453,2025-01-30
5833,2618,49.17,94.45,251,2024-05-05
5834,9434,252.15,76.29,124,2025-02-10
5835,7089,441.88,71.03,260,2024-09-04
5836,4434,252.03,3.37,9,2024-05-21
5837,2136,349.35,72.79,237,2024-12-03
5838,7621,264.93,4.32,399,2025-03-13
5839,905,429.09,98.82,371,2024-11-30
5840,3648,371.01,43.65,66,2024-06-13
5841,3838,200.45,42.41,56,2025-03-14
5842,2055,118.01,93.1,237,2024-07-07
5843,3358,225.94,2.72,1,2024-12-26
5844,9489,382.14,29.35,162,2024-12-20
5845,6915,447.32,42.6,216,2024-05-18
5846,8923,176.15,59.46,494,2024-05-23
5847,1610,171.67,57.72,386,2024-09-13
5848,2975,272.82,43.4,431,2025-02-27
5849,8115,139.43,5.51,93,2024-10-08
5850,6903,39.08,78.46,100,2024-09-30
5851,8928,489.94,64.34,434,2024-06-26
5852,8273,216.56,80.09,408,2024-06-19
5853,1883,170.42,54.78,472,2024-08-19
5854,8993,398.43,71.16,484,2024-11-17
5855,8982,220.22,25.27,227,2024-09-08
5856,6989,172.78,18.18,390,2025-03-16
5857,5168,327.21,95.69,25,2025-02-28
5858,7767,8.4,17.1,206,2024-06-01
5859,6733,380.43,11.31,204,2024-11-14
5860,8656,308.41,66.53,138,2025-01-22
5861,1454,130.5,75.88,377,2025-02-25
5862,799,131.15,21.9,387,2025-04-04
5863,4025,10.8,13.05,491,2024-09-06
5864,1902,430.62,57.04,129,2025-04-06
5865,538,109.11,32.84,135,2024-07-19
5866,9504,236.68,19.86,200,2024-08-31
5867,8562,324.21,90.99,171,2024-11-14
5868,8607,132.16,72.85,222,2025-01-14
5869,7607,174.59,51.62,218,2024-08-27
5870,2942,54.59,83.79,483,2024-09-11
5871,7469,214.79,69.81,497,2025-03-27
5872,7161,456.03,80.74,399,2025-03-22
5873,2729,221.96,90.79,317,2024-07-04
5874,116,59.31,55.8,221,2025-02-11
5875,7272,54.2,43.25,233,2024-12-04
5876,4348,251.65,73.44,495,2024-05-27
5877,3159,226.89,52.79,352,2024-08-01
5878,6460,29.41,51.72,161,2024-08-18
5879,5027,157.4,94.49,168,2024-12-01
5880,5531,213.32,54.5,180,2024-09-17
5881,2310,52.95,43.12,367,2025-04-16
5882,1945,426.45,51.4,204,2025-03-05
5883,9852,182.47,41.03,349,2024-05-29
5884,5187,274.77,78.27,72,2024-08-10
5885,4152,341.23,13.8,148,2024-08-11
5886,5191,429.96,7.92,147,2025-02-03
5887,7849,40.97,7.17,411,2024-07-03
5888,7269,208.62,59.59,402,2024-08-15
5889,8759,402.43,62.23,165,2024-12-31
5890,359,5.44,28.35,71,2025-04-10
5891,7688,420.14,58.63,435,2024-09-08
5892,5126,221.74,91.52,477,2024-06-05
5893,4068,76.47,82.36,306,2025-04-02
5894,9296,80.14,17.0,262,2024-05-20
5895,5249,438.32,14.21,79,2024-05-05
5896,8291,441.25,69.71,13,2024-10-31
5897,3809,140.18,91.68,457,2024-09-17
5898,9698,16.44,49.49,24,2025-01-04
5899,2162,100.9,80.3,154,2024-09-02
5900,3574,273.58,30.46,58,2025-01-28
5901,5925,384.24,41.2,479,2025-01-26
5902,6049,322.84,3.71,84,2024-10-28
5903,8086,320.53,7.22,396,2025-04-11
5904,5031,432.61,97.43,278,2024-12-12
5905,429,443.04,27.95,314,2025-03-20
5906,3244,118.72,48.46,18,2025-04-18
5907,8245,260.74,91.58,97,2024-05-04
5908,4929,236.84,62.49,201,2025-04-23
5909,8262,146.72,65.79,336,2024-05-07
5910,9920,201.27,78.48,281,2024-08-09
5911,2750,350.9,54.31,111,2024-07-13
5912,2544,151.44,47.69,207,2025-02-27
5913,1970,407.9,69.46,220,2024-10-17
5914,3897,101.28,87.53,72,2024-05-09
5915,272,79.65,36.35,216,2024-09-06
5916,7548,300.83,95.05,84,2025-04-11
5917,2727,165.32,92.69,465,2024-05-14
5918,4802,372.66,16.34,289,2024-07-19
5919,6932,101.38,12.63,253,2024-05-13
5920,9960,410.46,67.43,419,2024-12-26
5921,8426,59.24,14.13,282,2024-12-29
5922,1968,249.05,46.24,290,2024-12-15
5923,301,167.86,41.15,82,2024-11-24
5924,1120,23.87,17.94,243,2025-02-03
5925,9977,164.31,14.39,152,2024-07-02
5926,676,447.05,62.77,443,2024-06-06
5927,6044,494.45,13.71,162,2025-04-02
5928,4979,49.83,13.31,107,2024-08-09
5929,8598,116.12,71.47,29,2025-01-29
5930,3593,337.73,9.97,342,2024-07-29
5931,1680,440.94,13.55,389,2024-10-13
5932,408,187.96,45.59,253,2024-09-17
5933,43,249.23,9.58,86,2024-05-06
5934,436,36.3,98.34,59,2024-11-04
5935,597,241.9,56.07,178,2025-04-03
5936,4436,412.22,55.14,438,2024-10-06
5937,9313,405.86,61.17,438,2024-08-12
5938,5617,160.8,74.13,397,2024-07-27
5939,1741,340.14,83.69,96,2024-06-01
5940,9568,350.9,81.61,341,2024-12-29
5941,2479,207.78,48.78,38,2024-10-19
5942,8747,132.86,7.89,159,2024-12-20
5943,9952,88.62,48.1,89,2024-08-03
5944,9754,83.73,9.49,325,2024-10-11
5945,7192,296.62,20.04,99,2024-12-24
5946,7782,474.91,96.11,485,2024-12-07
5947,3633,258.79,39.22,354,2024-12-13
5948,9463,34.09,23.69,486,2024-11-14
5949,8848,173.3,67.7,279,2025-02-17
5950,8950,388.4,95.04,26,2024-10-24
5951,7792,208.85,85.07,181,2024-08-18
5952,7182,158.4,92.76,19,2024-06-16
5953,5136,425.98,88.57,360,2024-06-30
5954,6469,155.74,21.92,28,2024-12-16
5955,6894,133.38,0.91,112,2024-07-07
5956,6428,426.2,82.39,174,2024-11-26
5957,5464,294.72,26.62,119,2024-07-29
5958,4340,21.72,87.96,443,2024-07-12
5959,1757,362.76,27.33,431,2024-08-01
5960,8330,311.93,2.04,234,2025-04-23
5961,2315,313.06,29.37,438,2024-05-14
5962,1027,180.79,43.16,470,2024-12-18
5963,8132,235.36,93.56,415,2024-05-21
5964,7871,246.02,87.51,456,2024-10-04
5965,9780,495.69,85.26,96,2025-01-07
5966,7808,376.88,12.76,48,2024-12-21
5967,2441,181.38,10.6,254,2024-11-13
5968,1304,329.67,5.64,444,2024-12-12
5969,8361,318.68,98.0,425,2024-07-14
5970,9271,266.83,9.2,368,2025-01-23
5971,4546,327.27,81.9,302,2025-01-19
5972,2349,352.7,74.83,475,2025-01-27
5973,7513,158.94,79.91,321,2024-08-19
5974,9402,57.13,58.58,324,2024-11-04
5975,8405,201.15,92.6,75,2025-02-15
5976,3587,390.05,17.02,25,2024-06-04
5977,2015,313.23,4.06,289,2024-05-30
5978,105,319.88,40.5,81,2024-11-15
5979,6953,58.19,53.18,406,2024-06-18
5980,2786,261.27,71.61,323,2024-08-11
5981,2129,165.86,60.86,331,2024-06-12
5982,6801,175.54,95.13,120,2024-07-25
5983,6358,202.12,39.83,473,2024-11-13
5984,607,241.89,28.45,84,2024-09-25
5985,977,143.16,70.07,320,2024-11-07
5986,8439,250.22,73.67,210,2024-11-01
5987,7310,403.91,56.56,164,2024-08-11
5988,5483,196.65,82.9,368,2024-09-30
5989,5823,288.92,69.09,490,2025-02-04
5990,9757,454.7,91.17,94,2025-03-18
5991,3512,90.42,22.9,472,2024-10-26
5992,9740,160.44,84.11,214,2024-11-30
5993,3006,469.89,75.31,273,2025-02-18
5994,5767,443.92,66.36,230,2025-01-22
5995,8628,148.82,43.12,373,2024-05-15
5996,2669,424.08,73.19,118,2024-10-16
5997,2541,465.47,5.03,389,2025-04-13
5998,4915,409.98,33.04,348,2025-04-24
5999,1481,293.39,93.12,335,2024-10-05
6000,4044,288.09,81.18,139,2024-12-16
6001,1742,425.16,54.65,437,2024-11-05
6002,951,401.89,6.22,357,2024-12-19
6003,9268,251.59,91.65,216,2025-01-18
6004,5598,63.31,99.0,493,2024-11-25
6005,926,299.39,19.31,269,2024-10-20
6006,1110,307.43,1.17,294,2024-08-04
6007,740,271.51,94.63,94,2025-02-06
6008,4720,96.28,1.96,118,2024-05-03
6009,1400,48.24,27.25,0,2024-07-18
6010,7811,148.69,3.32,464,2025-02-24
6011,9122,2.22,66.4,426,2025-01-18
6012,9837,130.39,63.52,105,2024-11-29
6013,388,101.62,16.41,295,2025-04-09
6014,2787,350.76,15.2,354,2024-09-29
6015,915,413.87,11.17,13,2024-09-05
6016,1570,77.86,1.35,420,2024-10-02
6017,5323,255.28,16.29,351,2024-11-24
6018,8070,465.53,59.56,492,2024-06-22
6019,9874,420.24,19.82,173,2024-10-03
6020,1564,468.85,85.48,363,2024-07-21
6021,2766,473.92,65.02,0,2024-08-20
6022,1156,198.86,62.99,124,2024-10-22
6023,1235,295.36,5.79,179,2024-10-26
6024,6625,75.83,8.39,272,2024-05-15
6025,2727,431.06,11.59,407,2024-10-14
6026,9770,87.93,89.95,212,2024-10-29
6027,8943,408.3,49.78,185,2025-03-14
6028,3445,192.49,30.51,60,2024-12-10
6029,3635,271.95,9.84,24,2024-07-30
6030,1309,371.89,21.63,219,2024-08-30
6031,735,40.66,0.36,175,2025-01-27
6032,9599,63.64,65.66,71,2025-01-14
6033,924,58.41,84.14,389,2024-12-28
6034,4686,401.03,64.09,149,2024-07-16
6035,2307,311.4,98.51,453,2025-02-28
6036,1095,182.97,47.71,248,2024-07-05
6037,3277,407.16,83.73,347,2024-11-24
6038,6089,171.37,18.68,319,2024-12-06
6039,8338,176.28,56.8,441,2024-09-23
6040,7173,137.86,35.32,375,2024-08-14
6041,8187,321.45,90.91,499,2025-03-28
6042,7087,451.02,55.05,270,2024-08-18
6043,3171,285.61,84.16,308,2024-05-12
6044,3001,63.26,23.59,91,2025-04-23
6045,8612,347.96,91.95,221,2024-09-26
6046,938,174.98,11.65,399,2024-07-26
6047,2709,237.22,13.29,297,2024-11-15
6048,375,451.85,40.02,169,2024-07-19
6049,7118,386.16,0.72,98,2024-07-13
6050,4414,115.0,69.92,38,2024-08-31
6051,9407,215.92,42.53,63,2025-02-19
6052,6317,467.38,14.75,484,2024-05-14
6053,7582,298.38,44.17,494,2024-09-26
6054,5515,429.86,72.85,196,2024-11-25
6055,3578,439.59,9.96,148,2025-03-16
6056,7798,349.43,17.69,263,2024-05-27
6057,5867,423.63,50.43,429,2025-01-25
6058,8474,151.15,46.25,340,2024-11-02
6059,6821,281.58,46.59,8,2025-01-25
6060,1546,342.62,59.84,33,2025-03-19
6061,3769,322.3,45.91,265,2024-06-02
6062,1717,413.76,35.77,215,2024-07-07
6063,9908,379.64,31.61,248,2024-12-28
6064,3687,329.3,36.86,204,2024-06-25
6065,787,49.24,64.8,366,2024-10-12
6066,6596,241.44,17.13,421,2024-05-29
6067,2510,146.85,93.79,324,2024-11-29
6068,6259,466.45,49.87,396,2024-07-20
6069,3122,320.32,91.09,105,2024-08-17
6070,5212,27.79,46.7,456,2024-08-06
6071,820,27.0,32.57,176,2025-03-07
6072,3484,0.94,84.24,284,2025-04-07
6073,6827,21.03,50.01,2,2024-12-10
6074,5976,249.22,0.86,336,2024-09-22
6075,2003,30.86,25.32,246,2025-04-20
6076,1878,490.07,21.39,249,2024-08-04
6077,5880,411.12,60.42,338,2024-08-02
6078,1405,391.91,52.92,388,2025-03-14
6079,8206,479.95,69.67,163,2024-07-05
6080,3798,355.04,66.6,84,2025-03-26
6081,6812,33.37,25.85,309,2025-02-04
6082,4538,457.84,79.4,495,2024-06-01
6083,9106,132.17,94.55,171,2024-09-10
6084,7669,140.91,78.07,103,2024-11-22
6085,5381,148.69,38.19,254,2024-06-27
6086,7026,440.31,67.22,255,2025-02-01
6087,7223,355.18,8.38,117,2025-04-26
6088,6734,232.36,87.97,362,2024-07-18
6089,531,347.38,83.38,444,2024-05-01
6090,4459,128.67,28.01,269,2024-05-07
6091,5803,46.54,64.01,493,2025-03-10
6092,3979,334.92,53.05,382,2024-05-01
6093,1081,413.62,16.8,365,2025-03-24
6094,363,231.49,75.62,230,2025-04-20
6095,4940,482.79,4.47,346,2025-01-23
6096,5743,304.85,93.32,106,2024-09-14
6097,435,19.49,49.13,116,2025-01-02
6098,8593,162.52,33.64,497,2024-09-24
6099,1206,413.09,94.08,334,2025-01-15
6100,2059,392.16,42.5,59,2025-04-09
6101,5508,308.06,88.0,232,2024-04-30
6102,2280,113.49,94.73,18,2024-06-13
6103,2662,468.01,78.55,248,2024-12-09
6104,3707,398.12,2.02,389,2024-10-10
6105,5547,120.87,46.86,283,2025-04-30
6106,6664,443.42,4.58,197,2024-07-10
6107,5653,191.26,35.38,201,2024-10-19
6108,6408,219.65,84.75,340,2025-02-25
6109,3709,244.05,32.86,470,2024-08-22
6110,5400,222.04,35.21,163,2024-07-08
6111,468,233.57,0.72,36,2024-08-04
6112,2776,458.43,58.21,58,2024-06-15
6113,1953,435.29,81.37,120,2025-03-16
6114,4979,59.35,99.14,359,2025-02-07
6115,4182,345.05,29.15,2,2024-05-13
6116,4672,205.92,95.28,276,2024-09-14
6117,9810,111.62,16.7,105,2024-07-07
6118,9531,95.79,7.32,465,2024-05-02
6119,3578,132.25,33.39,99,2025-04-22
6120,4785,394.42,95.06,5,2025-03-28
6121,2005,438.6,77.28,38,2024-11-26
6122,5723,354.84,21.05,389,2024-11-19
6123,6570,301.42,78.67,198,2025-03-16
6124,8419,389.79,33.06,206,2024-10-02
6125,9073,433.81,76.46,270,2024-07-20
6126,2541,323.73,28.11,115,2024-11-19
6127,9895,215.42,50.38,36,2025-01-06
6128,4258,130.92,15.59,137,2024-10-20
6129,611,133.35,43.79,254,2024-10-30
6130,7770,248.44,14.88,261,2025-03-07
6131,7320,182.55,78.08,188,2024-11-23
6132,1659,331.6,15.7,46,2024-09-04
6133,1212,192.06,48.62,302,2024-07-09
6134,5297,499.33,12.27,250,2025-01-11
6135,2602,429.69,10.66,447,2024-11-05
6136,5387,276.31,51.36,465,2024-10-13
6137,1006,35.13,74.0,34,2024-07-22
6138,770,363.43,51.92,255,2025-01-23
6139,3203,174.45,91.89,236,2025-04-06
6140,6634,249.06,78.72,382,2024-10-09
6141,5072,241.85,87.89,336,2024-07-30
6142,5420,331.62,79.56,388,2024-12-16
6143,2325,486.29,58.82,173,2025-04-20
6144,6233,395.93,20.67,271,2025-03-05
6145,326,135.92,60.22,31,2025-02-02
6146,5783,285.74,58.98,433,2024-10-23
6147,4740,198.41,46.49,347,2024-11-03
6148,3698,242.87,69.27,277,2024-07-01
6149,7755,199.9,96.91,99,2024-12-01
6150,9580,378.11,26.84,428,2024-12-30
6151,4982,272.44,86.07,149,2024-12-23
6152,5585,499.51,79.95,309,2024-07-22
6153,1039,44.17,94.62,404,2024-11-18
6154,5709,95.28,48.7,332,2025-02-05
6155,5715,83.59,92.84,445,2024-12-17
6156,731,343.34,67.87,98,2025-04-06
6157,4613,453.98,55.1,475,2025-04-11
6158,8798,369.31,29.92,60,2024-09-18
6159,6205,227.65,99.86,494,2025-03-28
6160,4408,479.92,62.85,299,2024-09-19
6161,3830,97.29,56.91,346,2024-05-29
6162,654,279.39,16.81,315,2024-10-26
6163,7356,216.51,28.11,147,2024-07-13
6164,7799,375.84,48.01,432,2025-01-24
6165,7436,179.74,22.95,366,2025-01-01
6166,5908,303.0,95.92,33,2025-04-17
6167,9189,478.64,7.55,481,2024-06-13
6168,3568,172.78,72.01,466,2025-01-02
6169,4761,411.16,28.52,496,2024-07-12
6170,5328,184.76,86.68,457,2024-12-10
6171,2638,170.47,62.98,298,2025-02-03
6172,9369,410.78,16.75,408,2024-09-11
6173,8259,177.22,94.36,437,2024-09-27
6174,6806,437.16,12.58,174,2024-12-10
6175,5109,105.01,34.3,493,2025-03-13
6176,572,50.98,1.29,302,2024-09-11
6177,8029,468.42,1.97,30,2024-07-22
6178,3019,385.33,50.0,54,2024-09-28
6179,5607,469.29,73.47,491,2024-11-15
6180,9951,453.49,33.78,198,2024-12-11
6181,4951,442.52,26.23,248,2024-11-13
6182,3608,207.5,81.72,74,2025-01-01
6183,9536,339.76,21.44,98,2024-10-16
6184,888,328.13,17.02,359,2024-10-21
6185,8932,74.36,7.38,259,2024-08-01
6186,105,417.4,38.69,80,2024-06-17
6187,8020,419.31,30.94,445,2024-06-24
6188,8369,138.8,72.65,232,2024-12-19
6189,5662,199.42,97.47,307,2025-02-21
6190,98,36.66,44.49,235,2024-07-05
6191,1628,75.61,5.93,9,2024-09-19
6192,9126,187.41,5.29,311,2024-11-27
6193,2745,394.86,71.5,276,2024-07-19
6194,5272,320.89,76.03,39,2024-10-26
6195,6342,57.45,6.48,429,2025-01-15
6196,9078,483.67,68.14,106,2024-09-14
6197,9100,254.84,81.3,347,2024-10-31
6198,9265,173.62,23.63,353,2024-12-12
6199,5584,310.24,32.76,149,2024-11-02
6200,9351,244.53,98.78,258,2024-06-25
6201,4411,375.64,2.18,328,2024-08-30
6202,8674,396.2,87.29,225,2024-12-13
6203,8306,136.98,79.48,0,2025-02-05
6204,6183,75.1,34.98,138,2024-06-20
6205,8831,125.44,67.88,286,2025-03-25
6206,3066,349.29,16.01,461,2024-10-08
6207,9954,17.4,98.46,475,2024-07-04
6208,4945,462.9,73.04,148,2024-05-28
6209,4943,417.59,48.28,333,2024-12-10
6210,5778,181.92,78.65,356,2024-09-06
6211,3998,484.72,44.2,421,2024-05-09
6212,3256,467.15,57.7,300,2025-04-05
6213,9123,300.17,77.27,415,2024-07-02
6214,1554,410.72,93.1,193,2025-02-13
6215,4454,41.27,43.91,2,2024-05-17
6216,5793,293.61,23.07,310,2025-02-21
6217,2745,438.93,7.95,401,2025-04-01
6218,4726,439.75,71.69,119,2025-03-04
6219,2657,325.08,74.53,102,2024-11-21
6220,1480,493.05,37.84,496,2024-12-28
6221,3193,428.06,80.71,199,2025-03-28
6222,530,23.58,98.84,475,2025-04-22
6223,3610,135.06,11.08,482,2025-01-29
6224,9802,309.54,82.89,265,2025-03-03
6225,1887,392.11,10.13,449,2024-05-04
6226,2503,69.06,80.64,170,2024-06-07
6227,5804,341.62,88.69,136,2024-06-25
6228,8542,193.94,60.95,75,2025-01-31
6229,5357,433.19,19.8,171,2024-12-19
6230,2524,171.78,43.33,457,2024-06-05
6231,4558,39.27,28.85,249,2024-11-29
6232,1011,385.15,96.86,300,2025-01-03
6233,3140,69.26,91.01,251,2024-05-08
6234,5184,393.42,40.83,72,2024-11-07
6235,8352,441.66,12.2,59,2024-12-15
6236,7552,241.0,88.71,279,2025-04-24
6237,6010,254.52,43.56,40,2024-06-11
6238,8711,351.88,67.61,493,2025-03-10
6239,2945,145.71,85.2,384,2024-05-11
6240,6874,69.97,98.03,148,2024-11-27
6241,3636,463.84,45.22,223,2024-05-20
6242,9305,428.61,57.05,84,2024-11-25
6243,153,210.08,76.78,259,2025-01-19
6244,8957,408.73,27.84,125,2024-05-11
6245,4901,157.59,52.64,301,2024-10-07
6246,7391,487.56,19.32,21,2024-10-15
6247,587,162.97,92.82,243,2024-10-07
6248,1852,71.83,74.73,226,2024-12-12
6249,6961,395.1,35.3,219,2025-04-23
6250,3834,404.41,22.11,24,2024-08-24
6251,702,221.13,45.58,399,2025-02-22
6252,3060,403.04,77.31,146,2024-10-02
6253,6208,332.66,54.21,259,2025-02-21
6254,5452,390.31,36.1,325,2024-12-28
6255,1254,372.01,25.51,8,2024-07-10
6256,962,309.75,67.2,107,2024-10-07
6257,9580,480.64,7.39,254,2025-02-24
6258,7125,199.86,97.8,155,2024-10-01
6259,2575,59.91,8.16,117,2024-05-10
6260,2978,381.12,46.56,209,2024-07-07
6261,8459,320.56,96.78,157,2025-02-13
6262,1852,176.31,41.07,320,2025-01-26
6263,9495,150.8,15.49,500,2024-08-10
6264,230,466.84,68.87,374,2024-08-21
6265,5969,310.78,17.36,415,2024-06-16
6266,3352,236.81,81.19,310,2025-04-20
6267,71,336.58,79.57,101,2024-09-25
6268,7969,245.46,70.44,181,2024-06-10
6269,2478,330.55,51.7,90,2024-05-07
6270,8990,449.12,57.73,41,2024-08-27
6271,482,50.39,96.39,486,2025-03-07
6272,6432,251.02,0.32,170,2024-09-01
6273,3681,459.86,36.22,185,2025-03-01
6274,5489,160.96,30.54,404,2024-10-06
6275,1852,219.01,65.98,348,2024-12-15
6276,1391,272.98,86.29,7,2025-01-25
6277,1771,311.34,76.96,221,2024-12-02
6278,5373,422.66,63.14,145,2025-01-03
6279,4240,416.75,21.67,315,2025-04-18
6280,6509,409.71,67.38,395,2025-04-27
6281,1133,118.87,5.95,280,2025-03-11
6282,5655,431.12,9.72,115,2024-10-10
6283,301,406.06,5.9,417,2024-08-12
6284,8200,281.34,28.91,220,2024-12-17
6285,1951,51.93,98.64,345,2025-02-08
6286,6525,117.05,15.83,345,2024-09-04
6287,7883,225.84,73.94,268,2025-03-24
6288,4664,114.31,24.77,498,2025-02-02
6289,4499,97.8,69.64,272,2024-10-28
6290,1691,69.32,30.56,475,2024-09-05
6291,5690,408.54,33.86,61,2025-01-08
6292,6159,413.54,82.76,215,2024-11-21
6293,7440,182.03,3.39,125,2024-08-02
6294,5860,43.98,74.55,130,2024-05-05
6295,4895,43.5,43.24,327,2025-03-07
6296,1097,15.62,45.34,415,2024-06-24
6297,1120,172.12,43.54,260,2024-05-19
6298,7087,395.6,76.23,380,2024-06-06
6299,7156,142.98,79.95,471,2024-11-05
6300,4861,315.29,82.85,344,2025-03-26
6301,680,312.4,76.63,424,2024-12-30
6302,2625,318.19,15.7,138,2024-10-13
6303,42,467.88,72.86,78,2024-07-13
6304,6730,461.5,54.14,471,2025-03-21
6305,4272,78.25,99.92,392,2024-11-16
6306,8640,10.93,3.22,381,2025-01-04
6307,8987,103.67,99.06,70,2024-09-02
6308,8102,106.65,30.69,97,2025-02-01
6309,5562,225.7,74.22,73,2025-02-13
6310,9206,191.21,23.89,255,2024-08-18
6311,4982,208.41,2.31,203,2024-05-11
6312,3061,302.66,11.31,160,2024-07-01
6313,3973,293.03,8.29,145,2024-06-16
6314,9718,407.71,85.1,492,2024-09-17
6315,1789,199.71,53.51,397,2025-03-15
6316,2598,356.9,17.49,442,2024-06-13
6317,1216,184.65,47.98,149,2024-07-05
6318,6887,457.39,56.58,130,2025-03-06
6319,3121,390.86,17.43,80,2024-06-11
6320,3265,318.39,65.08,234,2024-09-06
6321,4054,256.53,68.92,203,2025-02-10
6322,8336,370.12,57.31,42,2024-06-22
6323,8173,336.01,85.05,76,2024-07-22
6324,2748,454.63,5.08,233,2024-08-02
6325,7241,439.3,31.25,277,2024-09-07
6326,7652,209.9,44.8,18,2024-10-19
6327,3269,446.4,36.76,321,2024-10-27
6328,2188,287.41,66.53,300,2024-06-25
6329,2011,399.49,26.6,160,2024-07-27
6330,7608,245.96,40.29,201,2024-06-24
6331,163,146.31,74.11,278,2025-01-28
6332,822,314.65,51.75,136,2024-12-07
6333,3586,309.71,14.2,67,2024-06-28
6334,2443,51.08,55.43,309,2024-10-29
6335,3898,79.2,84.38,469,2024-06-27
6336,4725,347.01,13.61,224,2024-12-20
6337,9701,214.22,14.13,260,2024-05-25
6338,3690,310.65,41.36,159,2024-08-11
6339,7326,119.0,13.02,174,2025-01-14
6340,1491,102.13,6.65,78,2024-12-27
6341,7252,369.89,77.18,216,2024-12-16
6342,5031,54.45,25.97,94,2025-04-13
6343,5220,311.87,46.27,252,2024-06-30
6344,2076,244.19,74.72,215,2025-02-12
6345,7769,308.8,29.19,145,2024-11-24
6346,5764,407.05,6.11,470,2025-02-12
6347,9167,180.05,7.23,222,2024-11-06
6348,8613,7.27,91.44,495,2024-09-02
6349,2792,75.2,56.06,476,2025-01-21
6350,6306,396.96,2.91,183,2025-03-06
6351,2587,184.63,16.68,156,2025-01-11
6352,6260,375.83,4.17,301,2024-08-15
6353,1113,196.04,9.65,358,2024-07-03
6354,2744,305.06,95.73,245,2025-03-19
6355,7250,478.71,87.13,283,2024-10-10
6356,4984,317.54,13.49,282,2024-07-09
6357,6281,337.8,80.39,486,2024-10-22
6358,5939,480.71,21.32,455,2024-07-10
6359,2844,213.21,23.46,142,2024-05-08
6360,4429,102.24,84.78,490,2024-05-05
6361,5423,195.62,23.42,45,2025-04-14
6362,3869,190.11,3.75,281,2025-02-14
6363,2171,303.8,96.5,419,2024-08-21
6364,4100,143.77,55.33,370,2025-04-18
6365,1545,221.04,83.21,491,2024-07-27
6366,7209,335.74,66.09,60,2024-05-21
6367,7958,329.08,84.74,116,2025-03-24
6368,5769,444.24,55.44,490,2025-01-09
6369,3930,375.16,63.07,46,2024-12-02
6370,3480,193.76,14.51,270,2025-04-16
6371,7598,409.51,85.81,74,2025-02-05
6372,2473,216.09,66.77,495,2024-06-02
6373,8738,392.07,47.82,257,2024-11-13
6374,8212,486.88,90.27,43,2024-07-18
6375,9394,372.29,41.67,405,2025-01-22
6376,3061,121.84,95.45,387,2024-07-25
6377,444,7.64,83.61,375,2024-12-03
6378,9541,390.12,37.06,182,2025-01-07
6379,4271,318.53,27.23,243,2024-07-25
6380,6188,266.53,21.27,459,2024-10-30
6381,2437,244.09,81.9,490,2024-06-27
6382,1749,312.14,78.3,296,2024-05-20
6383,8116,181.27,71.32,321,2024-06-22
6384,4907,421.08,50.65,293,2024-06-22
6385,7360,93.75,34.18,174,2024-12-29
6386,1146,28.14,79.91,471,2024-08-06
6387,163,359.9,84.21,91,2024-06-26
6388,369,128.88,40.57,239,2024-11-19
6389,8591,483.71,46.1,409,2025-03-19
6390,9826,6.13,10.42,235,2024-09-15
6391,8967,429.3,66.0,371,2024-11-09
6392,394,150.0,80.52,324,2024-05-21
6393,6499,441.16,58.35,303,2024-06-15
6394,2527,96.66,99.45,17,2024-08-16
6395,6294,121.58,52.82,275,2025-03-19
6396,1550,97.96,97.52,58,2024-07-28
6397,6454,203.08,84.26,318,2025-01-09
6398,5267,71.57,24.68,32,2025-04-28
6399,3509,185.1,51.42,257,2025-02-03
6400,8711,294.98,34.85,244,2025-04-14
6401,3427,179.87,94.36,147,2025-04-15
6402,2628,382.99,56.36,493,2024-09-29
6403,408,246.71,76.58,180,2025-03-21
6404,3343,150.92,2.61,134,2025-04-17
6405,9583,172.6,41.46,150,2024-09-09
6406,4429,483.41,29.35,310,2024-06-01
6407,9841,232.5,85.9,126,2025-01-08
6408,6603,14.82,1.28,14,2025-03-02
6409,6034,161.02,33.4,323,2025-01-19
6410,8945,344.54,50.83,418,2024-06-19
6411,538,168.55,71.86,401,2024-12-03
6412,2050,1.4,29.7,54,2024-08-13
6413,9863,264.68,22.06,458,2024-10-18
